Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Mand Mandher,SHC,,40367,MAKKOWAL,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113212870,32.0537633,75.4961859,1113212870,05/04/21,05/04/21,Q2,,0,,MAKKOWAL,,32.0537633,75.4961859,,258,191,"2,525",821,717
Mand Mandher,SHC,,40367,NANGAL BIHALAN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214587,31.9159832,75.7100718,1113214587,30/06/19,30/06/19,Q2,,0,,NANGAL BIHALAN,,31.9159832,75.7100718,,"1,348","2,467","10,833","2,467","2,467"
Mand Mandher,SHC,,40367,NEKNAMA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113213688,31.8671103,75.7770339,1113213688,05/04/21,05/04/21,Q2,,0,,NEKNAMA,,31.8671103,75.7770339,,380,650,"3,814",813,515
Mand Mandher,SHC,,40367,PAWEN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113213779,31.7766474,75.6675378,1113213779,04/08/20,04/08/20,Q3,,0,,PAWEN,,31.7766474,75.6675378,,827,"1,159","8,386","1,362","1,411"
Mand Mandher,SHC,,40367,RANDHAWA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113213472,31.7816617,75.7094043,1113213472,05/05/21,05/05/21,Q2,,0,,RANDHAWA,,31.7816617,75.7094043,,301,33,"1,622",459,444
Mand Mandher,SHC,,40367,SAGRAN,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214348,31.8564474,75.6828078,1113214348,05/04/21,05/04/21,Q2,,0,,SAGRAN,,31.8564474,75.6828078,,"1,691","2,654","3,383","2,654","2,654"
Mand Mandher,SHC,,40367,SONSPUR,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214439,31.9239273,75.5830183,1113214439,20/04/21,20/04/21,Q2,,0,,SONSPUR,,31.9239273,75.5830183,,445,611,"5,621",625,585
Mand Mandher,SHC,,40367,Terkiana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4664826635,31.8842026,75.5878894,4664826635,04/08/20,04/08/20,Q3,,0,,Terkiana,,31.8842026,75.5878894,,525,595,"5,443",764,764
Mand Mandher,SHC,,40367,UNCHI BASSI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214371,31.8662971,75.6471752,1113214371,04/08/20,04/08/20,Q3,,0,,UNCHI BASSI,,31.8662971,75.6471752,,"1,223","1,738","12,091","2,129","2,226"
Mand Mandher,SHC,,40367,Usman Shahid,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4476831757,31.8262508,75.653357,4476831757,31/10/19,31/10/19,Q4,,0,,Usman Shahid,,31.8262508,75.653357,,27,309,"5,613",793,706
Paldi,SHC,,40368,Bahowal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113261745,31.3848404,76.0292179,1113261745,30/11/19,30/11/19,Q4,,0,,Bahowal,,31.3848404,76.0292179,,"2,243","3,388","4,514","3,642","3,542"
Paldi,SHC,,40368,Bham,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113253643,31.3706154,75.9388847,1113253643,07/06/21,07/06/21,Q2,,0,,Bham,,31.3706154,75.9388847,,386,454,"2,814",454,454
Paldi,SHC,,40368,Kalewal Bhagtan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113258147,31.4116074,76.0353566,1113258147,30/06/19,30/06/19,Q2,,0,,Kalewal Bhagtan,,31.4116074,76.0353566,,"1,049","1,654","6,200","3,407","3,303"
Paldi,SHC,,40368,Kharar Accharwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113258626,31.3155284,75.9599314,1113258626,30/03/20,30/03/20,Q1,,0,,Kharar Accharwal,,31.3155284,75.9599314,,0,"1,567","9,218","2,107","1,720"
